MODEL,SCENARIO,REGION,scenariotype,Database,tolerance,variable,growth0520,growth0550,divergence0550aps
GCAM 3.0,ROSE 550 LO Oil,World,Policy,AR5,Other scenarios,carbonintensity,-0.15251169131153341,-2.853400068018986,-1.229871540875318
GCAM 3.0,ROSE 550 SL Gr,World,Policy,AR5,Other scenarios,carbonintensity,-0.13592559952612615,-2.7572247790545408,-1.1336962519108726
GCAM 3.0,ROSE BAU DEF,World,Baseline,AR5,Other scenarios,carbonintensity,0.45713080866593847,0.21934912226984205,1.8428776494135102
GCAM 3.0,ROSE BAU FS Gr,World,Baseline,AR5,Other scenarios,carbonintensity,0.45570250262614476,0.2320539272195652,1.8555824543632333
GCAM 3.0,ROSE BAU HI Coal,World,Baseline,AR5,Other scenarios,carbonintensity,0.45453490875716573,0.22679767841245502,1.8503262055561231
GCAM 3.0,ROSE BAU HI Fos,World,Baseline,AR5,Other scenarios,carbonintensity,0.427927884520495,0.20834064270575547,1.8318691698494236
GCAM 3.0,ROSE BAU HI Gas,World,Baseline,AR5,Other scenarios,carbonintensity,0.45713080866593847,0.21591059314889027,1.8394391202925584
GCAM 3.0,ROSE BAU HI Pop,World,Baseline,AR5,Other scenarios,carbonintensity,0.3588901834067215,0.10756732365937638,1.7310958508030445
GCAM 3.0,ROSE BAU LO Fos,World,Baseline,AR5,Other scenarios,carbonintensity,0.2001634898343183,0.0290926914808034,1.6526212186244715
GCAM 3.0,ROSE BAU LO Oil,World,Baseline,AR5,Other scenarios,carbonintensity,0.45453490875716573,0.2183548198424885,1.8418833469861566
GCAM 3.0,ROSE BAU SL Gr,World,Baseline,AR5,Other scenarios,carbonintensity,0.45813336944998273,0.2076871182999913,1.8312156454436594
GCAM 3.0,ROSE WEAK-2020 DEF,World,Policy,AR5,Other scenarios,carbonintensity,0.20018380805252534,-4.7384226146032535,-3.1148940874595854
GCAM 3.0,ROSE WEAK-2030 DEF,World,Policy,AR5,Other scenarios,carbonintensity,0.20018380805252534,-5.812578202168146,-4.189049675024478
GCAM 3.0,ROSE WEAK-POL DEF,World,Policy,AR5,Other scenarios,carbonintensity,0.20018244642288963,-0.09724470502655613,1.526283822117112
GCAM 3.1,LIMITS-500,World,Policy,AR5,Other scenarios,carbonintensity,-0.04640383561647843,-1.4300847542712545,0.19344377287241366
GCAM 3.1,LIMITS-Base,World,Baseline,AR5,Other scenarios,carbonintensity,0.33885505133192484,0.12937009625879026,1.7528986234024584
GCAM 3.1,LIMITS-RefPol,World,Policy,AR5,Other scenarios,carbonintensity,0.030607300698418216,-0.22336837360262352,1.4001601535410446
GCAM 3.1,LIMITS-RefPol-500,World,Policy,AR5,Other scenarios,carbonintensity,0.03060709227263203,-1.4599991567131867,0.16352937043048144
GCAM 3.1,LIMITS-RefPol2030-500,World,Policy,AR5,Other scenarios,carbonintensity,0.030607300698418216,-1.443338544795905,0.18018998234776307
GCAM 3.1,LIMITS-StrPol,World,Policy,AR5,Other scenarios,carbonintensity,-0.17482408154038498,-0.5450628481863342,1.078465678957334
GCAM 3.1,LIMITS-StrPol-500,World,Policy,AR5,Other scenarios,carbonintensity,-0.17482408154038498,-1.4763269357594528,0.1472015913842153
GEM-E3-ICCS,AMPERE3-450,World,Policy,AR5,Other scenarios,carbonintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,carbonintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-450P-EU,World,Policy,AR5,Other scenarios,carbonintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-550,World,Policy,AR5,Other scenarios,carbonintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-Base,World,Baseline,AR5,Other scenarios,carbonintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-Base-EUback,World,Policy,AR5,Other scenarios,carbonintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-CF450,World,Policy,AR5,Other scenarios,carbonintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-CF550,World,Policy,AR5,Other scenarios,carbonintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,carbonintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,carbonintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,carbonintensity,NA,NA,NA
GRAPE ver2011,EMF27-550-Conv,World,Policy,AR5,Other scenarios,carbonintensity,-1.3104972128546244,-2.2850162894679293,-0.6614877623242612
GRAPE ver2011,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-1.1786239336843054,-2.360097138926495,-0.7365686117828267
GRAPE ver2011,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,carbonintensity,-1.3020893514578566,-2.255403723531365,-0.6318751963876967
GRAPE ver2011,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,carbonintensity,-0.47688634362663984,-2.1873348180847154,-0.5638062909410473
GRAPE ver2011,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,carbonintensity,0.3043545348115728,0.1584133170269435,1.7819418441706116
GRAPE ver2011,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,carbonintensity,0.294906741610544,0.18822563656765423,1.8117541637113224
GRAPE ver2011,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,carbonintensity,0.29899558967886253,0.09356763145650948,1.7170961586001776
GRAPE ver2011,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,carbonintensity,0.30036676465164436,0.11645940652251485,1.739987933666183
GRAPE ver2011,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,carbonintensity,0.18761229256709777,0.05498887099637528,1.6785173981400434
GRAPE_ver1998,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,carbonintensity,-1.1138118152696386,-2.426544859509179,-0.8030163323655111
GRAPE_ver1998,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-0.07822744438086593,-0.6699135150631661,0.953615012080502
GRAPE_ver1998,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-0.4469158549494108,-1.3159661600854693,0.30756236705819884
GRAPE_ver1998,AME Reference,World,Baseline,AR5,Other scenarios,carbonintensity,0.0881810622172039,-0.02635825105215872,1.5971702760915094
GTEMREF32,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,0.050605476284667716,-0.34743771128887,1.2760908158547981
GTEMREF32,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-0.5025670326288061,-2.218052283001829,-0.5945237558581611
GTEMREF32,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-1.0073595292414517,-3.037602963545501,-1.4140744364018327
GTEMREF32,AME Reference,World,Baseline,AR5,Other scenarios,carbonintensity,0.3703090803083007,0.25575496248321716,1.8792834896268853
IGSM,Level1,World,Policy,AR5,Other scenarios,carbonintensity,-1.430241983322773,-2.178829267915826,-0.5553007407721577
IGSM,Level2,World,Policy,AR5,Other scenarios,carbonintensity,-0.775093365582323,-1.031200578420835,0.5923279487228332
IGSM,Level3,World,Policy,AR5,Other scenarios,carbonintensity,-0.49797225357551744,-0.3700914838928563,1.2534370432508117
IGSM,Level4,World,Policy,AR5,Other scenarios,carbonintensity,-0.3595684204864824,-0.1838862370968226,1.4396422900468455
IGSM,REF,World,Baseline,AR5,Other scenarios,carbonintensity,-0.15269064960819523,-0.0269687911177523,1.5965597360259158
IMACLIM v1.1,AMPERE2-450-FullTech-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.7523596794613261,-3.0505294110268206,-1.4270008838831525
IMACLIM v1.1,AMPERE2-450-FullTech-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.8411110498818234,-3.5377835693712774,-1.9142550422276092
IMACLIM v1.1,AMPERE2-450-LowEI-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.48924377857092116,-2.4574607090524343,-0.8339321819087662
IMACLIM v1.1,AMPERE2-450-LowEI-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.5988189098826938,-2.9548866047782556,-1.3313580776345875
IMACLIM v1.1,AMPERE2-450-NucOff-LST,World,Policy,AR5,Other scenarios,carbonintensity,-1.1528052591381823,-3.2048684422122635,-1.5813399150685954
IMACLIM v1.1,AMPERE2-450-NucOff-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-1.1068134030376284,-3.7340213318254163,-2.110492804681748
IMACLIM v1.1,AMPERE2-550-FullTech-HST,World,Policy,AR5,Other scenarios,carbonintensity,-0.5978219579999751,-1.7722817195891514,-0.14875319244548324
IMACLIM v1.1,AMPERE2-550-FullTech-LST,World,Policy,AR5,Other scenarios,carbonintensity,-0.7561092108687482,-1.7341084030989427,-0.11057987595527452
IMACLIM v1.1,AMPERE2-550-FullTech-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.8017880099204018,-2.005715547625816,-0.38218702048214803
IMACLIM v1.1,AMPERE2-Base-Conv-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.4404976054197536,0.29690613195835525,1.9204346591020234
IMACLIM v1.1,AMPERE2-Base-EERE-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.46466435986773114,0.08922149361579401,1.7127500207594621
IMACLIM v1.1,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.41282616335919275,0.20415381388438103,1.8276823410280492
IMACLIM v1.1,AMPERE2-Base-LimBio-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.4236588204663443,0.2610446923721379,1.884573219515806
IMACLIM v1.1,AMPERE2-Base-LimSW-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.4268616762985409,0.2396202631166764,1.8631487902603445
IMACLIM v1.1,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.39775709708371476,0.04953548979303313,1.6730640169367013
IMACLIM v1.1,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.47517904158479407,0.24056728417612128,1.8640958113197894
IMACLIM v1.1,AMPERE3-450,World,Policy,AR5,Other scenarios,carbonintensity,-0.3849680739437449,-2.5547236593966796,-0.9311951322530114
IMACLIM v1.1,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,carbonintensity,-0.1863513304659865,-2.1634923258387593,-0.5399637986950911
IMACLIM v1.1,AMPERE3-550,World,Policy,AR5,Other scenarios,carbonintensity,-0.3579764612636833,-1.7691729083258976,-0.14564438118222944
IMACLIM v1.1,AMPERE3-550P-EU,World,Policy,AR5,Other scenarios,carbonintensity,0.007328593204872558,-0.8228232726878222,0.800705254455846
IMACLIM v1.1,AMPERE3-Base,World,Baseline,AR5,Other scenarios,carbonintensity,0.3950146725081001,0.12922491052167673,1.7527534376653449
IMACLIM v1.1,AMPERE3-Base-EUback,World,Policy,AR5,Other scenarios,carbonintensity,0.2316741877383186,0.06025845047187439,1.6837869776155425
IMACLIM v1.1,AMPERE3-CF450,World,Policy,AR5,Other scenarios,carbonintensity,-0.32792152753065906,-2.583151187508839,-0.959622660365171
IMACLIM v1.1,AMPERE3-CF550,World,Policy,AR5,Other scenarios,carbonintensity,-0.3099705726125397,-1.802450681322018,-0.1789221541783499
IMACLIM v1.1,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,carbonintensity,-0.1863513304659865,-0.6380018728715324,0.9855266542721357
IMACLIM v1.1,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,carbonintensity,-0.14022314045111095,-0.29822650241050086,1.3253020247331673
IMACLIM v1.1,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,carbonintensity,-0.09766386852448372,-0.2929709487849488,1.3305575783587194
IMACLIM v1.1,EMF27-450-Conv,World,Policy,AR5,Other scenarios,carbonintensity,-0.6827732527269427,-2.431845423127663,-0.808316895983995
IMACLIM v1.1,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-0.5655634554329463,-2.294708258768418,-0.6711797316247501
IMACLIM v1.1,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,carbonintensity,-0.6873364895370669,-2.429272859511929,-0.8057443323682607
IMACLIM v1.1,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,carbonintensity,-0.5611658165405646,-2.294967949103726,-0.6714394219600579
IMACLIM v1.1,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,carbonintensity,-0.4989113541602208,-1.8169466608576355,-0.19341813371396732
IMACLIM v1.1,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,carbonintensity,-0.473664726498099,-2.1428686432538235,-0.5193401161101554
IMACLIM v1.1,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-0.3745581750044499,-1.615678673040429,0.00784985410323924
IMACLIM v1.1,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,carbonintensity,-0.3724117434346338,-1.6062428142089225,0.01728571293474568
IMACLIM v1.1,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,carbonintensity,-0.11900309934416009,-1.1323820157004012,0.49114651144326693
IMACLIM v1.1,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,carbonintensity,-0.30236138885872654,-1.596670346378879,0.026858180764789186
IMACLIM v1.1,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,carbonintensity,0.28095522759119973,0.08967724325248239,1.7132057703961505
IMACLIM v1.1,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,carbonintensity,0.30894005725679463,0.11167504319912624,1.7352035703427944
IMACLIM v1.1,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,carbonintensity,0.2678173782467752,0.02854730610906331,1.6520758332527314
IMACLIM v1.1,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,carbonintensity,0.2708943567029225,0.054740187345243996,1.6782687144889121
IMACLIM v1.1,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,carbonintensity,0.27632792351209723,0.06430178638083617,1.6878303135245043
IMACLIM v1.1,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,carbonintensity,0.360097179967346,0.14813713310428,1.7716656602479481
IMACLIM v1.1,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,carbonintensity,0.2366253156340885,0.07974561402449298,1.7032741411681611
IMACLIM v1.1,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,carbonintensity,0.34599629473230387,0.1078001659533534,1.7313286930970215
IMACLIM v1.1,EMF27-FP-EERE,World,Policy,AR5,Other scenarios,carbonintensity,-0.04568526453997046,-0.19629344552574443,1.4272350816179238
IMACLIM v1.1,EMF27-FP-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-0.1774602160966232,-0.8221652980421545,0.8013632291015136
IMACLIM v1.1,EMF27-G8-EERE,World,Policy,AR5,Other scenarios,carbonintensity,0.021085848343442848,-0.6068741825731374,1.0166543445705307
IMACLIM v1.1,EMF27-G8-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-0.20939214543150309,-1.65676704042008,-0.03323851327641192
IMAGE 2.4,AME 2.6 W/m2 OS,World,Policy,AR5,Other scenarios,carbonintensity,-0.12527048058842638,-2.8896626230993405,-1.2661340959556724
IMAGE 2.4,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,carbonintensity,0.008471253355324393,-1.0702694103716837,0.5532591167719845
IMAGE 2.4,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,0.0315430996862236,-0.7810613688378589,0.8424671583058092
IMAGE 2.4,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-0.1453811912826335,-1.685739655922889,-0.06221112877922086
IMAGE 2.4,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,carbonintensity,-0.2573252218314377,-2.0095137033345027,-0.3859851761908346
IMAGE 2.4,AME Reference,World,Baseline,AR5,Other scenarios,carbonintensity,0.15094165285792838,-0.01575117694142425,1.6077773502022439
IMAGE 2.4,AMPERE2-450-FullTech-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.0699153094101963,-2.620497102229622,-0.9969685750859538
IMAGE 2.4,AMPERE2-450-LimSW-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.06161589223885611,-2.5964447973866474,-0.9729162702429792
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,Policy,AR5,Other scenarios,carbonintensity,0.05340605170462842,-2.370486980763812,-0.7469584536201439
IMAGE 2.4,AMPERE2-450-LowEI-LST,World,Policy,AR5,Other scenarios,carbonintensity,0.03330649698754096,-2.4669190601079842,-0.8433905329643161
IMAGE 2.4,AMPERE2-450-LowEI-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.04357777571250088,-2.314070292665911,-0.690541765522243
IMAGE 2.4,AMPERE2-450-NucOff-OPT,World,Policy,AR5,Other scenarios,carbonintensity,-0.048576179678742504,-3.0651339470536936,-1.4416054199100254
IMAGE 2.4,AMPERE2-550-FullTech-HST,World,Policy,AR5,Other scenarios,carbonintensity,0.10951618798218399,-1.157113950009215,0.4664145771344532
IMAGE 2.4,AMPERE2-550-FullTech-LST,World,Policy,AR5,Other scenarios,carbonintensity,0.01632682436995947,-1.236236331050134,0.38729219609353405
IMAGE 2.4,AMPERE2-550-FullTech-OPT,World,Policy,AR5,Other scenarios,carbonintensity,0.08954041964290838,-1.2454510302370223,0.3780774969066458
IMAGE 2.4,AMPERE2-Base-Conv-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.20237673725039462,0.0683674699835044,1.6918959971271725
IMAGE 2.4,AMPERE2-Base-EERE-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.1244563797372027,-0.03698338621954367,1.5865451409241245
IMAGE 2.4,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.17781486181826578,-0.050841775948850865,1.5726867511948173
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.21996806904919985,0.01879358218939009,1.6423221093330582
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.1811960579810128,0.01393101864175561,1.6374595457854237
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.09503844755678625,-0.07043642991643984,1.5530920972272284
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,carbonintensity,0.20798131532420916,-0.00623610964957555,1.6172924174940926
IMAGE 2.4,AMPERE3-450,World,Policy,AR5,Other scenarios,carbonintensity,-0.1193274732345806,-2.626313197166912,-1.0027846700232437
IMAGE 2.4,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,carbonintensity,-0.03582537492389304,-1.8902715023570138,-0.26674297521334567
IMAGE 2.4,AMPERE3-450P-EU,World,Policy,AR5,Other scenarios,carbonintensity,0.022073040088095297,-1.5404886630372043,0.0830398641064638
IMAGE 2.4,AMPERE3-550,World,Policy,AR5,Other scenarios,carbonintensity,-0.07007568251889151,-1.2077419314643736,0.41578659567929455
IMAGE 2.4,AMPERE3-Base,World,Baseline,AR5,Other scenarios,carbonintensity,0.17781486181826578,-0.050841775948850865,1.5726867511948173
IMAGE 2.4,AMPERE3-CF450,World,Policy,AR5,Other scenarios,carbonintensity,-0.0699153094101963,-2.620497102229622,-0.9969685750859538
IMAGE 2.4,AMPERE3-CF550,World,Policy,AR5,Other scenarios,carbonintensity,0.08954041964290838,-1.2454510302370223,0.3780774969066458
IMAGE 2.4,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,carbonintensity,-0.03582537492389304,-0.5184968280643807,1.1050316990792874
IMAGE 2.4,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,carbonintensity,0.022073040088095297,-0.31177319672620385,1.3117553304174643
IMAGE 2.4,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,carbonintensity,0.028789271120152282,-0.2929489539271204,1.3305795732165477
IMAGE 2.4,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,-0.028875710001804777,-2.8696935813544417,-1.2461650542107736
IMAGE 2.4,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,carbonintensity,-9.070595583260399e-4,-2.8236414159175856,-1.2001128887739174
IMAGE 2.4,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,carbonintensity,-0.00723431999915658,-2.489013675736616,-0.8654851485929478
IMAGE 2.4,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,carbonintensity,-0.017200217252817396,-3.1061480139238995,-1.4826194867802314
IMAGE 2.4,EMF27-550-Conv,World,Policy,AR5,Other scenarios,carbonintensity,0.09034672352486339,-1.3269526219123782,0.29657590523128996
IMAGE 2.4,EMF27-550-EERE,World,Policy,AR5,Other scenarios,carbonintensity,0.04793970037249329,-0.799984201192942,0.8235443259507261
IMAGE 2.4,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,carbonintensity,0.08265625156457901,-1.4849931956095652,0.1385353315341029
IMAGE 2.4,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,carbonintensity,0.07164491639256232,-1.3831498646912443,0.24037866245242379
IMAGE 2.4,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,carbonintensity,0.10581731476684442,-1.491061953943296,0.13246657320037203
IMAGE 2.4,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,carbonintensity,0.17292423628710218,0.054252139000010136,1.6777806661436783
IMAGE 2.4,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,carbonintensity,0.09426896154642717,-0.07773783514223032,1.5457906920014377
IMAGE 2.4,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,carbonintensity,0.1495952953063433,-0.09245502978979081,1.5310734973538773
