MODEL,SCENARIO,REGION,variable,filter,growtherror
IMACLIM v1.1,EMF27-G8-FullTech,World,co2intensity,0.3%/y tolerance 2005-2020,-0.08379676521179236
IMACLIM v1.1,EMF27-G8-FullTech,World,energyintensity,0.3%/y tolerance 2005-2020,NA
IMACLIM v1.1,EMF27-G8-FullTech,World,fossilco2,0.3%/y tolerance 2005-2020,-0.1793613524701867
IMACLIM v1.1,EMF27-G8-FullTech,World,pcgdpmer,0.3%/y tolerance 2005-2020,NA
IMACLIM v1.1,EMF27-G8-FullTech,World,pop,0.3%/y tolerance 2005-2020,-0.19472432550553687
IMAGE 2.4,AME 3.7 W/m2 NTE,World,co2intensity,0.3%/y tolerance 2005-2020,-0.03768192848406282
IMAGE 2.4,AME 3.7 W/m2 NTE,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6146697960380398
IMAGE 2.4,AME 3.7 W/m2 NTE,World,fossilco2,0.3%/y tolerance 2005-2020,-0.24810454046092723
IMAGE 2.4,AME 3.7 W/m2 NTE,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091061056723476
IMAGE 2.4,AME 3.7 W/m2 NTE,World,pop,0.3%/y tolerance 2005-2020,-0.10485892161117216
IMAGE 2.4,AME CO2 price $10 (5% p.a.),World,co2intensity,0.3%/y tolerance 2005-2020,-0.013469428017893748
IMAGE 2.4,AME CO2 price $10 (5% p.a.),World,energyintensity,0.3%/y tolerance 2005-2020,-0.5596878771337044
IMAGE 2.4,AME CO2 price $10 (5% p.a.),World,fossilco2,0.3%/y tolerance 2005-2020,-0.1689101210904227
IMAGE 2.4,AME CO2 price $10 (5% p.a.),World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091061056723476
IMAGE 2.4,AME CO2 price $10 (5% p.a.),World,pop,0.3%/y tolerance 2005-2020,-0.10485892161117216
IMAGE 2.4,AME Reference,World,co2intensity,0.3%/y tolerance 2005-2020,0.10814534012608501
IMAGE 2.4,AME Reference,World,energyintensity,0.3%/y tolerance 2005-2020,-0.30332153014347174
IMAGE 2.4,AME Reference,World,fossilco2,0.3%/y tolerance 2005-2020,0.2090709940437887
IMAGE 2.4,AME Reference,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091061056723476
IMAGE 2.4,AME Reference,World,pop,0.3%/y tolerance 2005-2020,-0.10485892161117216
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,co2intensity,0.3%/y tolerance 2005-2020,0.05875026493563995
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,energyintensity,0.3%/y tolerance 2005-2020,-0.8944739374431143
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,fossilco2,0.3%/y tolerance 2005-2020,0.025467474093507025
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.9643031490971419
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,pop,0.3%/y tolerance 2005-2020,-0.10311200249616048
IMAGE 2.4,AMPERE2-450-LowEI-LST,World,co2intensity,0.3%/y tolerance 2005-2020,0.03638983090724235
IMAGE 2.4,AMPERE2-450-LowEI-LST,World,energyintensity,0.3%/y tolerance 2005-2020,-1.0209524605507028
IMAGE 2.4,AMPERE2-450-LowEI-LST,World,fossilco2,0.3%/y tolerance 2005-2020,-0.12337148304247902
IMAGE 2.4,AMPERE2-450-LowEI-LST,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.9643031490971419
IMAGE 2.4,AMPERE2-450-LowEI-LST,World,pop,0.3%/y tolerance 2005-2020,-0.10311200249616048
IMAGE 2.4,AMPERE2-550-FullTech-LST,World,co2intensity,0.3%/y tolerance 2005-2020,0.009307075432565703
IMAGE 2.4,AMPERE2-550-FullTech-LST,World,energyintensity,0.3%/y tolerance 2005-2020,-1.0050518375271658
IMAGE 2.4,AMPERE2-550-FullTech-LST,World,fossilco2,0.3%/y tolerance 2005-2020,-0.13455361549361866
IMAGE 2.4,AMPERE2-550-FullTech-LST,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.9643031490971419
IMAGE 2.4,AMPERE2-550-FullTech-LST,World,pop,0.3%/y tolerance 2005-2020,-0.10311200249616048
IMAGE 2.4,AMPERE2-550-FullTech-OPT,World,co2intensity,0.3%/y tolerance 2005-2020,0.08105690118155362
IMAGE 2.4,AMPERE2-550-FullTech-OPT,World,energyintensity,0.3%/y tolerance 2005-2020,-0.7840484681139432
IMAGE 2.4,AMPERE2-550-FullTech-OPT,World,fossilco2,0.3%/y tolerance 2005-2020,0.15819957966859177
IMAGE 2.4,AMPERE2-550-FullTech-OPT,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.9643031490971419
IMAGE 2.4,AMPERE2-550-FullTech-OPT,World,pop,0.3%/y tolerance 2005-2020,-0.10311200249616048
IMAGE 2.4,AMPERE2-Base-EERE-OPT,World,co2intensity,0.3%/y tolerance 2005-2020,0.13349074612330059
IMAGE 2.4,AMPERE2-Base-EERE-OPT,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6978163504319901
IMAGE 2.4,AMPERE2-Base-EERE-OPT,World,fossilco2,0.3%/y tolerance 2005-2020,0.2968655422922919
IMAGE 2.4,AMPERE2-Base-EERE-OPT,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.9643031490971419
IMAGE 2.4,AMPERE2-Base-EERE-OPT,World,pop,0.3%/y tolerance 2005-2020,-0.10311200249616048
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,co2intensity,0.3%/y tolerance 2005-2020,0.10351121286412912
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,energyintensity,0.3%/y tolerance 2005-2020,-0.7238695712054659
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,fossilco2,0.3%/y tolerance 2005-2020,0.2408327882596446
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.9643031490971419
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,pop,0.3%/y tolerance 2005-2020,-0.10311200249616048
IMAGE 2.4,AMPERE3-450P-CE,World,co2intensity,0.3%/y tolerance 2005-2020,-0.043756262945609636
IMAGE 2.4,AMPERE3-450P-CE,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6742737614269521
IMAGE 2.4,AMPERE3-450P-CE,World,fossilco2,0.3%/y tolerance 2005-2020,0.1431611222284197
IMAGE 2.4,AMPERE3-450P-CE,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.9643031490971419
IMAGE 2.4,AMPERE3-450P-CE,World,pop,0.3%/y tolerance 2005-2020,-0.10311200249616048
IMAGE 2.4,AMPERE3-550,World,co2intensity,0.3%/y tolerance 2005-2020,-0.08498740740752653
IMAGE 2.4,AMPERE3-550,World,energyintensity,0.3%/y tolerance 2005-2020,-0.9112750575694502
IMAGE 2.4,AMPERE3-550,World,fossilco2,0.3%/y tolerance 2005-2020,-0.1350713183759953
IMAGE 2.4,AMPERE3-550,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.9643031490971419
IMAGE 2.4,AMPERE3-550,World,pop,0.3%/y tolerance 2005-2020,-0.10311200249616048
IMAGE 2.4,AMPERE3-CF550,World,co2intensity,0.3%/y tolerance 2005-2020,0.08105690118155362
IMAGE 2.4,AMPERE3-CF550,World,energyintensity,0.3%/y tolerance 2005-2020,-0.7840484681139432
IMAGE 2.4,AMPERE3-CF550,World,fossilco2,0.3%/y tolerance 2005-2020,0.15819957966859177
IMAGE 2.4,AMPERE3-CF550,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.9643031490971419
IMAGE 2.4,AMPERE3-CF550,World,pop,0.3%/y tolerance 2005-2020,-0.10311200249616048
IMAGE 2.4,AMPERE3-RefP-CEback,World,co2intensity,0.3%/y tolerance 2005-2020,-0.043756262945609636
IMAGE 2.4,AMPERE3-RefP-CEback,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6742737614269521
IMAGE 2.4,AMPERE3-RefP-CEback,World,fossilco2,0.3%/y tolerance 2005-2020,0.1431611222284197
IMAGE 2.4,AMPERE3-RefP-CEback,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.9643031490971419
IMAGE 2.4,AMPERE3-RefP-CEback,World,pop,0.3%/y tolerance 2005-2020,-0.10311200249616048
IMAGE 2.4,EMF27-550-Conv,World,co2intensity,0.3%/y tolerance 2005-2020,0.07247402900674427
IMAGE 2.4,EMF27-550-Conv,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6390226246336512
IMAGE 2.4,EMF27-550-Conv,World,fossilco2,0.3%/y tolerance 2005-2020,-0.16230336893187625
IMAGE 2.4,EMF27-550-Conv,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,EMF27-550-Conv,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,EMF27-550-FullTech,World,co2intensity,0.3%/y tolerance 2005-2020,0.06982133200695895
IMAGE 2.4,EMF27-550-FullTech,World,energyintensity,0.3%/y tolerance 2005-2020,-0.5092458148499104
IMAGE 2.4,EMF27-550-FullTech,World,fossilco2,0.3%/y tolerance 2005-2020,-0.03517925614792072
IMAGE 2.4,EMF27-550-FullTech,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,EMF27-550-FullTech,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,EMF27-550-LimBio,World,co2intensity,0.3%/y tolerance 2005-2020,0.05105268664228091
IMAGE 2.4,EMF27-550-LimBio,World,energyintensity,0.3%/y tolerance 2005-2020,-0.7262789870005817
IMAGE 2.4,EMF27-550-LimBio,World,fossilco2,0.3%/y tolerance 2005-2020,-0.27098107366327007
IMAGE 2.4,EMF27-550-LimBio,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,EMF27-550-LimBio,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,EMF27-550-LimSW,World,co2intensity,0.3%/y tolerance 2005-2020,0.09357909389494568
IMAGE 2.4,EMF27-550-LimSW,World,energyintensity,0.3%/y tolerance 2005-2020,-0.4515783304863512
IMAGE 2.4,EMF27-550-LimSW,World,fossilco2,0.3%/y tolerance 2005-2020,0.04624599010362518
IMAGE 2.4,EMF27-550-LimSW,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,EMF27-550-LimSW,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,EMF27-550-NucOff,World,co2intensity,0.3%/y tolerance 2005-2020,0.09574321314688383
IMAGE 2.4,EMF27-550-NucOff,World,energyintensity,0.3%/y tolerance 2005-2020,-0.4853068923374608
IMAGE 2.4,EMF27-550-NucOff,World,fossilco2,0.3%/y tolerance 2005-2020,0.014681547504453718
IMAGE 2.4,EMF27-550-NucOff,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,EMF27-550-NucOff,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,EMF27-Base-EERE,World,co2intensity,0.3%/y tolerance 2005-2020,0.08986071908310844
IMAGE 2.4,EMF27-Base-EERE,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6744277248909087
IMAGE 2.4,EMF27-Base-EERE,World,fossilco2,0.3%/y tolerance 2005-2020,-0.1803217791127696
IMAGE 2.4,EMF27-Base-EERE,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,EMF27-Base-EERE,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,EMF27-Base-LowEI,World,co2intensity,0.3%/y tolerance 2005-2020,0.06167857937058163
IMAGE 2.4,EMF27-Base-LowEI,World,energyintensity,0.3%/y tolerance 2005-2020,-0.7014478884065505
IMAGE 2.4,EMF27-Base-LowEI,World,fossilco2,0.3%/y tolerance 2005-2020,-0.23552408234093813
IMAGE 2.4,EMF27-Base-LowEI,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,EMF27-Base-LowEI,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,EMF27-FP-FullTech,World,co2intensity,0.3%/y tolerance 2005-2020,0.08258062077205541
IMAGE 2.4,EMF27-FP-FullTech,World,energyintensity,0.3%/y tolerance 2005-2020,-0.47319494654027605
IMAGE 2.4,EMF27-FP-FullTech,World,fossilco2,0.3%/y tolerance 2005-2020,0.013630900926810074
IMAGE 2.4,EMF27-FP-FullTech,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,EMF27-FP-FullTech,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,LIMITS-500,World,co2intensity,0.3%/y tolerance 2005-2020,0.07833683745805486
IMAGE 2.4,LIMITS-500,World,energyintensity,0.3%/y tolerance 2005-2020,-0.49138609438831415
IMAGE 2.4,LIMITS-500,World,fossilco2,0.3%/y tolerance 2005-2020,-0.008804030235228577
IMAGE 2.4,LIMITS-500,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,LIMITS-500,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,LIMITS-RefPol,World,co2intensity,0.3%/y tolerance 2005-2020,-0.0012860714629041592
IMAGE 2.4,LIMITS-RefPol,World,energyintensity,0.3%/y tolerance 2005-2020,-0.41155207277535744
IMAGE 2.4,LIMITS-RefPol,World,fossilco2,0.3%/y tolerance 2005-2020,-0.008592917543230882
IMAGE 2.4,LIMITS-RefPol,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,LIMITS-RefPol,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,LIMITS-RefPol-450,World,co2intensity,0.3%/y tolerance 2005-2020,-0.001974614276122999
IMAGE 2.4,LIMITS-RefPol-450,World,energyintensity,0.3%/y tolerance 2005-2020,-0.4119121986412855
IMAGE 2.4,LIMITS-RefPol-450,World,fossilco2,0.3%/y tolerance 2005-2020,-0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-450,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,LIMITS-RefPol-450,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,LIMITS-RefPol-450-EE,World,co2intensity,0.3%/y tolerance 2005-2020,-0.001974614276122999
IMAGE 2.4,LIMITS-RefPol-450-EE,World,energyintensity,0.3%/y tolerance 2005-2020,-0.4119121986412855
IMAGE 2.4,LIMITS-RefPol-450-EE,World,fossilco2,0.3%/y tolerance 2005-2020,-0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-450-EE,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,LIMITS-RefPol-450-EE,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,LIMITS-RefPol-450-PC,World,co2intensity,0.3%/y tolerance 2005-2020,-0.001974614276122999
IMAGE 2.4,LIMITS-RefPol-450-PC,World,energyintensity,0.3%/y tolerance 2005-2020,-0.4119121986412855
IMAGE 2.4,LIMITS-RefPol-450-PC,World,fossilco2,0.3%/y tolerance 2005-2020,-0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-450-PC,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,LIMITS-RefPol-450-PC,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,LIMITS-RefPol-500,World,co2intensity,0.3%/y tolerance 2005-2020,-0.001974614276122999
IMAGE 2.4,LIMITS-RefPol-500,World,energyintensity,0.3%/y tolerance 2005-2020,-0.4119121986412855
IMAGE 2.4,LIMITS-RefPol-500,World,fossilco2,0.3%/y tolerance 2005-2020,-0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-500,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,LIMITS-RefPol-500,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,LIMITS-RefPol2030-500,World,co2intensity,0.3%/y tolerance 2005-2020,-0.001974614276122999
IMAGE 2.4,LIMITS-RefPol2030-500,World,energyintensity,0.3%/y tolerance 2005-2020,-0.4119121986412855
IMAGE 2.4,LIMITS-RefPol2030-500,World,fossilco2,0.3%/y tolerance 2005-2020,-0.009641586222377763
IMAGE 2.4,LIMITS-RefPol2030-500,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,LIMITS-RefPol2030-500,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,POEM_ScenarioA_CPH,World,co2intensity,0.3%/y tolerance 2005-2020,3.487686837555515e-4
IMAGE 2.4,POEM_ScenarioA_CPH,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6082221182388019
IMAGE 2.4,POEM_ScenarioA_CPH,World,fossilco2,0.3%/y tolerance 2005-2020,-0.20362812286001564
IMAGE 2.4,POEM_ScenarioA_CPH,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,POEM_ScenarioA_CPH,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
IMAGE 2.4,POEM_ScenarioB_CPH_early,World,co2intensity,0.3%/y tolerance 2005-2020,3.487686837555515e-4
IMAGE 2.4,POEM_ScenarioB_CPH_early,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6082221182388019
IMAGE 2.4,POEM_ScenarioB_CPH_early,World,fossilco2,0.3%/y tolerance 2005-2020,-0.20362812286001564
IMAGE 2.4,POEM_ScenarioB_CPH_early,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5091029691592301
IMAGE 2.4,POEM_ScenarioB_CPH_early,World,pop,0.3%/y tolerance 2005-2020,-0.10485774246419943
KEI-Linkages,AME CO2 price $30 (5% p.a.),World,co2intensity,0.3%/y tolerance 2005-2020,0.013866082846662797
KEI-Linkages,AME CO2 price $30 (5% p.a.),World,energyintensity,0.3%/y tolerance 2005-2020,-0.35628838743738167
KEI-Linkages,AME CO2 price $30 (5% p.a.),World,fossilco2,0.3%/y tolerance 2005-2020,0.013254448711714772
KEI-Linkages,AME CO2 price $30 (5% p.a.),World,pcgdpmer,0.3%/y tolerance 2005-2020,0.2144989878785475
KEI-Linkages,AME CO2 price $30 (5% p.a.),World,pop,0.3%/y tolerance 2005-2020,0.14117776542388616
MARIA23_org,AME Reference,World,co2intensity,0.3%/y tolerance 2005-2020,0.503887258747951
MARIA23_org,AME Reference,World,energyintensity,0.3%/y tolerance 2005-2020,-0.34951960529832693
MARIA23_org,AME Reference,World,fossilco2,0.3%/y tolerance 2005-2020,0.1829218141719331
MARIA23_org,AME Reference,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.24031753794634647
MARIA23_org,AME Reference,World,pop,0.3%/y tolerance 2005-2020,-0.21176337722403749
MERGE_EMF27,EMF27-FP-EERE,World,co2intensity,0.3%/y tolerance 2005-2020,-0.06805647101102452
MERGE_EMF27,EMF27-FP-EERE,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6251877095363918
MERGE_EMF27,EMF27-FP-EERE,World,fossilco2,0.3%/y tolerance 2005-2020,-0.18703428593601568
MERGE_EMF27,EMF27-FP-EERE,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5923636445449416
MERGE_EMF27,EMF27-FP-EERE,World,pop,0.3%/y tolerance 2005-2020,-0.08615374993354097
MERGE_EMF27,EMF27-FP-FullTech,World,co2intensity,0.3%/y tolerance 2005-2020,-0.06059705145167338
MERGE_EMF27,EMF27-FP-FullTech,World,energyintensity,0.3%/y tolerance 2005-2020,-0.4150082114318496
MERGE_EMF27,EMF27-FP-FullTech,World,fossilco2,0.3%/y tolerance 2005-2020,0.015597923367834499
MERGE_EMF27,EMF27-FP-FullTech,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.5773569361848985
MERGE_EMF27,EMF27-FP-FullTech,World,pop,0.3%/y tolerance 2005-2020,-0.08615374993354097
MERGE-ETL_2011,AMPERE2-450-FullTech-LST,World,co2intensity,0.3%/y tolerance 2005-2020,-0.11598122864424054
MERGE-ETL_2011,AMPERE2-450-FullTech-LST,World,energyintensity,0.3%/y tolerance 2005-2020,-0.45270944648277944
MERGE-ETL_2011,AMPERE2-450-FullTech-LST,World,fossilco2,0.3%/y tolerance 2005-2020,-0.05863271290338967
MERGE-ETL_2011,AMPERE2-450-FullTech-LST,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6660834568765619
MERGE-ETL_2011,AMPERE2-450-FullTech-LST,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE2-450-LimSW-LST,World,co2intensity,0.3%/y tolerance 2005-2020,-0.09162521606156404
MERGE-ETL_2011,AMPERE2-450-LimSW-LST,World,energyintensity,0.3%/y tolerance 2005-2020,-0.44642139223149124
MERGE-ETL_2011,AMPERE2-450-LimSW-LST,World,fossilco2,0.3%/y tolerance 2005-2020,-0.028955819828816898
MERGE-ETL_2011,AMPERE2-450-LimSW-LST,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.66511628311717
MERGE-ETL_2011,AMPERE2-450-LimSW-LST,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE2-450-LowEI-HST,World,co2intensity,0.3%/y tolerance 2005-2020,0.13954909598747411
MERGE-ETL_2011,AMPERE2-450-LowEI-HST,World,energyintensity,0.3%/y tolerance 2005-2020,-0.4408848803472616
MERGE-ETL_2011,AMPERE2-450-LowEI-HST,World,fossilco2,0.3%/y tolerance 2005-2020,0.24182156367250385
MERGE-ETL_2011,AMPERE2-450-LowEI-HST,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6991828426852229
MERGE-ETL_2011,AMPERE2-450-LowEI-HST,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE2-450-LowEI-LST,World,co2intensity,0.3%/y tolerance 2005-2020,-0.13324487739953228
MERGE-ETL_2011,AMPERE2-450-LowEI-LST,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6582995692146589
MERGE-ETL_2011,AMPERE2-450-LowEI-LST,World,fossilco2,0.3%/y tolerance 2005-2020,-0.25216661365748005
MERGE-ETL_2011,AMPERE2-450-LowEI-LST,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6954033276096427
MERGE-ETL_2011,AMPERE2-450-LowEI-LST,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE2-450-NucOff-LST,World,co2intensity,0.3%/y tolerance 2005-2020,0.16253818334170012
MERGE-ETL_2011,AMPERE2-450-NucOff-LST,World,energyintensity,0.3%/y tolerance 2005-2020,-0.4493262497710495
MERGE-ETL_2011,AMPERE2-450-NucOff-LST,World,fossilco2,0.3%/y tolerance 2005-2020,0.19799249185724377
MERGE-ETL_2011,AMPERE2-450-NucOff-LST,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6408060529395248
MERGE-ETL_2011,AMPERE2-450-NucOff-LST,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE2-550-EERE-OPT,World,co2intensity,0.3%/y tolerance 2005-2020,0.07750735784475693
MERGE-ETL_2011,AMPERE2-550-EERE-OPT,World,energyintensity,0.3%/y tolerance 2005-2020,-0.8557866706347612
MERGE-ETL_2011,AMPERE2-550-EERE-OPT,World,fossilco2,0.3%/y tolerance 2005-2020,-0.26238205541898973
MERGE-ETL_2011,AMPERE2-550-EERE-OPT,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6719227520239461
MERGE-ETL_2011,AMPERE2-550-EERE-OPT,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE2-550-FullTech-LST,World,co2intensity,0.3%/y tolerance 2005-2020,-0.11598122864424054
MERGE-ETL_2011,AMPERE2-550-FullTech-LST,World,energyintensity,0.3%/y tolerance 2005-2020,-0.45270944648277944
MERGE-ETL_2011,AMPERE2-550-FullTech-LST,World,fossilco2,0.3%/y tolerance 2005-2020,-0.05863271290338967
MERGE-ETL_2011,AMPERE2-550-FullTech-LST,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6660834568765619
MERGE-ETL_2011,AMPERE2-550-FullTech-LST,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,co2intensity,0.3%/y tolerance 2005-2020,0.04035784718878599
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,energyintensity,0.3%/y tolerance 2005-2020,-0.45641761263653136
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,fossilco2,0.3%/y tolerance 2005-2020,0.08126406843682732
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6533493285375043
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE2-550-LowEI-OPT,World,co2intensity,0.3%/y tolerance 2005-2020,0.022196228736908852
MERGE-ETL_2011,AMPERE2-550-LowEI-OPT,World,energyintensity,0.3%/y tolerance 2005-2020,-0.6587331483132446
MERGE-ETL_2011,AMPERE2-550-LowEI-OPT,World,fossilco2,0.3%/y tolerance 2005-2020,-0.10184422716198394
MERGE-ETL_2011,AMPERE2-550-LowEI-OPT,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6907181870672834
MERGE-ETL_2011,AMPERE2-550-LowEI-OPT,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE3-450P-CE,World,co2intensity,0.3%/y tolerance 2005-2020,-0.008391992544056093
MERGE-ETL_2011,AMPERE3-450P-CE,World,energyintensity,0.3%/y tolerance 2005-2020,-0.2861722946536136
MERGE-ETL_2011,AMPERE3-450P-CE,World,fossilco2,0.3%/y tolerance 2005-2020,0.18338527649848824
MERGE-ETL_2011,AMPERE3-450P-CE,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6339750583490895
MERGE-ETL_2011,AMPERE3-450P-CE,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE3-550,World,co2intensity,0.3%/y tolerance 2005-2020,-0.11670383164760012
MERGE-ETL_2011,AMPERE3-550,World,energyintensity,0.3%/y tolerance 2005-2020,-0.39487305991462973
MERGE-ETL_2011,AMPERE3-550,World,fossilco2,0.3%/y tolerance 2005-2020,-0.02884627098301773
MERGE-ETL_2011,AMPERE3-550,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6387561152321437
MERGE-ETL_2011,AMPERE3-550,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE3-RefP-CE,World,co2intensity,0.3%/y tolerance 2005-2020,-0.008391992544056093
MERGE-ETL_2011,AMPERE3-RefP-CE,World,energyintensity,0.3%/y tolerance 2005-2020,-0.2861722946536136
MERGE-ETL_2011,AMPERE3-RefP-CE,World,fossilco2,0.3%/y tolerance 2005-2020,0.18338527649848824
MERGE-ETL_2011,AMPERE3-RefP-CE,World,pcgdpmer,0.3%/y tolerance 2005-2020,0.6339750583490895
MERGE-ETL_2011,AMPERE3-RefP-CE,World,pop,0.3%/y tolerance 2005-2020,-0.15602549465293158
MERGE-ETL_2011,AMPERE3-RefP-CEback,World,co2intensity,0.3%/y tolerance 2005-2020,-0.008391992544056093
